sku,description,short_description,imp_desc
OPMBNTFB0273,"<ul><li>Display -4.70 inch</li>
<li>Front Camera -1.2 Megapixel</li>
<li>Resolution-750x1334pixels</li>
<li>OS -iOS 8.0</li>
<li>Rear Camera - 8 megapixel</li></ul>
<li>Battery  - 1810mAh </li></ul>
","<ul><li>Display -4.70 inch</li>
<li>Front Camera -1.2 Megapixel</li>
<li>Resolution-750x1334pixels</li>
<li>OS -iOS 8.0</li>
<li>Rear Camera - 8 megapixel</li></ul>
<li>Battery  - 1810mAh </li></ul>
","<ul><li>Display -4.70 inch</li>
<li>Front Camera -1.2 Megapixel</li>
<li>Resolution-750x1334pixels</li>
<li>OS -iOS 8.0</li>
<li>Rear Camera - 8 megapixel</li></ul>
<li>Battery  - 1810mAh </li></ul>
"
OPMBNTF0794,"<ul><li>5.5 inch Full HD Display</li>
<li>13MP Rear Camera | 16MP Front Camera</li>
<li>4010 mAh Li-Ion Polymer Battery</li>
<li>MediaTek MT6755 Helio P10 Octa Core 2.0GHz Processor</li></ul>","<ul><li>5.5 inch Full HD Display</li>
<li>13MP Rear Camera | 16MP Front Camera</li>
<li>4010 mAh Li-Ion Polymer Battery</li>
<li>MediaTek MT6755 Helio P10 Octa Core 2.0GHz Processor</li></ul>","<ul><li>5.5 inch Full HD Display</li>
<li>13MP Rear Camera | 16MP Front Camera</li>
<li>4010 mAh Li-Ion Polymer Battery</li>
<li>MediaTek MT6755 Helio P10 Octa Core 2.0GHz Processor</li></ul>"
OPMBNTFB0794,"<ul><li>5.5 inch Full HD Display</li>
<li>13MP Rear Camera | 16MP Front Camera</li>
<li>4010 mAh Li-Ion Polymer Battery</li>
<li>MediaTek MT6755 Helio P10 Octa Core 2.0GHz Processor</li></ul>","<ul><li>5.5 inch Full HD Display</li>
<li>13MP Rear Camera | 16MP Front Camera</li>
<li>4010 mAh Li-Ion Polymer Battery</li>
<li>MediaTek MT6755 Helio P10 Octa Core 2.0GHz Processor</li></ul>","<ul><li>5.5 inch Full HD Display</li>
<li>13MP Rear Camera | 16MP Front Camera</li>
<li>4010 mAh Li-Ion Polymer Battery</li>
<li>MediaTek MT6755 Helio P10 Octa Core 2.0GHz Processor</li></ul>"
OPMBNTFB0577,"<ul><li>Display - 4.5 inches</li>
<li>Resolution - 720 x 1280 pixels</li>
<li>Primary Camera - 8 MP</li>
<li>Secondary Camera - 2.1 MP</li>
<li>OS - Android 4.4.2 (KitKat),</li>
<li>Processor - Quad-core 1.4 GHz Cortex-A7</li></ul>
","<ul><li>Display - 4.5 inches</li>
<li>Resolution - 720 x 1280 pixels</li>
<li>Primary Camera - 8 MP</li>
<li>Secondary Camera - 2.1 MP</li>
<li>OS - Android 4.4.2 (KitKat),</li>
<li>Processor - Quad-core 1.4 GHz Cortex-A7</li></ul>
","<ul><li>Display - 4.5 inches</li>
<li>Resolution - 720 x 1280 pixels</li>
<li>Primary Camera - 8 MP</li>
<li>Secondary Camera - 2.1 MP</li>
<li>OS - Android 4.4.2 (KitKat),</li>
<li>Processor - Quad-core 1.4 GHz Cortex-A7</li></ul>
"
OPMBNTF0354,"<ul><li>13MP primary camera and 5MP front facing camera</li>
<li>5.5-inch Display </li>
<li>1280 X 720 pixels resolution </li>
<li>Android 6.0+CoolUI operating system </li>
<li>1.4GHz MSM8929 Chipset Qualcomm octa core processor</li>
<li>2500mAH lithium-ion battery</li></ul>","<ul><li>13MP primary camera and 5MP front facing camera</li>
<li>5.5-inch Display </li>
<li>1280 X 720 pixels resolution </li>
<li>Android 6.0+CoolUI operating system </li>
<li>1.4GHz MSM8929 Chipset Qualcomm octa core processor</li>
<li>2500mAH lithium-ion battery</li></ul>","<ul><li>13MP primary camera and 5MP front facing camera</li>
<li>5.5-inch Display </li>
<li>1280 X 720 pixels resolution </li>
<li>Android 6.0+CoolUI operating system </li>
<li>1.4GHz MSM8929 Chipset Qualcomm octa core processor</li>
<li>2500mAH lithium-ion battery</li></ul>"
OPMBNTF0379,"<ul><li>Display - 4.50 inch</li>
<li>Processor- 1.3GHz dual-core</li>
<li>Front Camera - 2 Megapixel</li>
<li>Resolution- 480x854 pixels</li>
<li>OS - Android 4.4</li>
<li>Rear Camera - 5 megapixel</li></ul>
","<ul><li>Display - 4.50 inch</li>
<li>Processor- 1.3GHz dual-core</li>
<li>Front Camera - 2 Megapixel</li>
<li>Resolution- 480x854 pixels</li>
<li>OS - Android 4.4</li>
<li>Rear Camera - 5 megapixel</li></ul>
","<ul><li>Display - 4.50 inch</li>
<li>Processor- 1.3GHz dual-core</li>
<li>Front Camera - 2 Megapixel</li>
<li>Resolution- 480x854 pixels</li>
<li>OS - Android 4.4</li>
<li>Rear Camera - 5 megapixel</li></ul>
"
OPMBNTF0384,"<ul><li>2 GB RAM | 16 GB ROM | Expandable Upto 64 GB</li>
<li>5.5 inch Full HD Display</li>
<li>13MP Rear Camera | 13MP Front Camera</li>
<li>2600 mAh Li-Ion Battery</li>
<li>MTK MT6753 Processor</li></ul>
","<ul><li>2 GB RAM | 16 GB ROM | Expandable Upto 64 GB</li>
<li>5.5 inch Full HD Display</li>
<li>13MP Rear Camera | 13MP Front Camera</li>
<li>2600 mAh Li-Ion Battery</li>
<li>MTK MT6753 Processor</li></ul>
","<ul><li>2 GB RAM | 16 GB ROM | Expandable Upto 64 GB</li>
<li>5.5 inch Full HD Display</li>
<li>13MP Rear Camera | 13MP Front Camera</li>
<li>2600 mAh Li-Ion Battery</li>
<li>MTK MT6753 Processor</li></ul>
"
OPMBNTF0519,"<ul><li>Screen Size (in cm):62.2 cm (2.4)</li> 
<li>Rear Camera:2 MP</li>
<li>Front Camera:No</li> 
<li>Battery Capacity (in mAh):1200</li></ul>","<ul><li>Screen Size (in cm):62.2 cm (2.4)</li> 
<li>Rear Camera:2 MP</li>
<li>Front Camera:No</li> 
<li>Battery Capacity (in mAh):1200</li></ul>","<ul><li>Screen Size (in cm):62.2 cm (2.4)</li> 
<li>Rear Camera:2 MP</li>
<li>Front Camera:No</li> 
<li>Battery Capacity (in mAh):1200</li></ul>"
OPMBNTF0534,"<ul><li>Screen Size (in cm) : 7.36 cm (2.9 and below)</li>
<li>Processor Speed : Below 256 MB</li>
<li>Processor Cores : Without Core</li>
<li>Rear Camera : 1 MP</li>
<li>Front Camera : No</li></ul>
","<ul><li>Screen Size (in cm) : 7.36 cm (2.9 and below)</li>
<li>Processor Speed : Below 256 MB</li>
<li>Processor Cores : Without Core</li>
<li>Rear Camera : 1 MP</li>
<li>Front Camera : No</li></ul>
","<ul><li>Screen Size (in cm) : 7.36 cm (2.9 and below)</li>
<li>Processor Speed : Below 256 MB</li>
<li>Processor Cores : Without Core</li>
<li>Rear Camera : 1 MP</li>
<li>Front Camera : No</li></ul>
"
OPMBNTF0543,"<ul><li>5.5 Inch Full HD Display 4</li>
<li>4 G Connectivity </li>
<li>1.5 GHz Octa Core Processor </li>
<li>Android 4.4.4 (KitKat) (OS) </li>
<li>13 MP Rear Camera | 5 MP Front Camera </li>
<li>2500 mAh Li-Polymer Battery</li></ul>
","<ul><li>5.5 Inch Full HD Display 4</li>
<li>4 G Connectivity </li>
<li>1.5 GHz Octa Core Processor </li>
<li>Android 4.4.4 (KitKat) (OS) </li>
<li>13 MP Rear Camera | 5 MP Front Camera </li>
<li>2500 mAh Li-Polymer Battery</li></ul>
","<ul><li>5.5 Inch Full HD Display 4</li>
<li>4 G Connectivity </li>
<li>1.5 GHz Octa Core Processor </li>
<li>Android 4.4.4 (KitKat) (OS) </li>
<li>13 MP Rear Camera | 5 MP Front Camera </li>
<li>2500 mAh Li-Polymer Battery</li></ul>
"
OPMBNTF0629,"<ul><li>Display - 5.50 inch</li>
<li>Processor- 12.3GHz quad-core</li>
<li>Front Camera - 5 Megapixel</li>
<li>Resolution- 1080x 1920 pixels</li>
<li>OS - Android 5.0</li>
<li>Rear Camera - 13 megapixel</li></ul>
","<ul><li>Display - 5.50 inch</li>
<li>Processor- 12.3GHz quad-core</li>
<li>Front Camera - 5 Megapixel</li>
<li>Resolution- 1080x 1920 pixels</li>
<li>OS - Android 5.0</li>
<li>Rear Camera - 13 megapixel</li></ul>
","<ul><li>Display - 5.50 inch</li>
<li>Processor- 12.3GHz quad-core</li>
<li>Front Camera - 5 Megapixel</li>
<li>Resolution- 1080x 1920 pixels</li>
<li>OS - Android 5.0</li>
<li>Rear Camera - 13 megapixel</li></ul>
"
OPMBNTF0682,"<ul><li>5.5 inch HD Display</li>
<li>13MP Rear Camera | 8MP Front Camera</li>
<li>3000 mAh Li-Polymer Battery</li>
<li>Huawei Kirin 620 Octa Core 1.2GHz Processor</li></ul>","<ul><li>5.5 inch HD Display</li>
<li>13MP Rear Camera | 8MP Front Camera</li>
<li>3000 mAh Li-Polymer Battery</li>
<li>Huawei Kirin 620 Octa Core 1.2GHz Processor</li></ul>","<ul><li>5.5 inch HD Display</li>
<li>13MP Rear Camera | 8MP Front Camera</li>
<li>3000 mAh Li-Polymer Battery</li>
<li>Huawei Kirin 620 Octa Core 1.2GHz Processor</li></ul>"
OPMBNTF0711,"<ul><li>Display -4 inch</li>
<li>Front Camera -1.2 Megapixel</li>
<li>Rear Camera - 12 megapixel</li></ul>
<li>Battery  - Li-Ion  </li></ul>
<li>Apple A9 64-bit processor and Embedded M9 Motion Co-processor</li></ul>
","<ul><li>Display -4 inch</li>
<li>Front Camera -1.2 Megapixel</li>
<li>Rear Camera - 12 megapixel</li></ul>
<li>Battery  - Li-Ion  </li></ul>
<li>Apple A9 64-bit processor and Embedded M9 Motion Co-processor</li></ul>
","<ul><li>Display -4 inch</li>
<li>Front Camera -1.2 Megapixel</li>
<li>Rear Camera - 12 megapixel</li></ul>
<li>Battery  - Li-Ion  </li></ul>
<li>Apple A9 64-bit processor and Embedded M9 Motion Co-processor</li></ul>
"
OPMBNTF0680,"<ul><li>Processor Speed - 1.7GHz</li>
<li>Processor - Qualcomm Snapdragon 400</li>
<li>Processor Type - Dual-Core</li></ul>
","<ul><li>Processor Speed - 1.7GHz</li>
<li>Processor - Qualcomm Snapdragon 400</li>
<li>Processor Type - Dual-Core</li></ul>
","<ul><li>Processor Speed - 1.7GHz</li>
<li>Processor - Qualcomm Snapdragon 400</li>
<li>Processor Type - Dual-Core</li></ul>
"
OPMBNTF0529,"<ul><li>Display - 2.40 inch</li>
<li>Front Camera - No</li>
<li>Resolution - 240x3200 pixels </li>
<li>Rear Camera - 1.3 megapixel</li>
<li>Battery  - 950 mAh </li></ul>
","<ul><li>Display - 2.40 inch</li>
<li>Front Camera - No</li>
<li>Resolution - 240x3200 pixels </li>
<li>Rear Camera - 1.3 megapixel</li>
<li>Battery  - 950 mAh </li></ul>
","<ul><li>Display - 2.40 inch</li>
<li>Front Camera - No</li>
<li>Resolution - 240x3200 pixels </li>
<li>Rear Camera - 1.3 megapixel</li>
<li>Battery  - 950 mAh </li></ul>
"
OPMBNTF0528,"<ul><li>Display - 2.40 inch</li>
<li>Front Camera - No</li>
<li>Resolution - 240x3200 pixels </li>
<li>Rear Camera - 1.3 megapixel</li>
<li>Battery  - 950 mAh </li></ul>
","<ul><li>Display - 2.40 inch</li>
<li>Front Camera - No</li>
<li>Resolution - 240x3200 pixels </li>
<li>Rear Camera - 1.3 megapixel</li>
<li>Battery  - 950 mAh </li></ul>
","<ul><li>Display - 2.40 inch</li>
<li>Front Camera - No</li>
<li>Resolution - 240x3200 pixels </li>
<li>Rear Camera - 1.3 megapixel</li>
<li>Battery  - 950 mAh </li></ul>
"
OPMBNTF0332,"<ul><li>Display -5.50 inch</li>
<li>Processor - 1.4GHz octa-core</li>
<li>Front Camera -5 Megapixel</li>
<li>Resolution-720x1280 pixels</li>
<li>OS -Android 4.4</li>
<li>Rear Camera - 13 megapixel</li></ul>
<li>Battery  - Li-Ion  </li></ul>
","<ul><li>Display -5.50 inch</li>
<li>Processor - 1.4GHz octa-core</li>
<li>Front Camera -5 Megapixel</li>
<li>Resolution-720x1280 pixels</li>
<li>OS -Android 4.4</li>
<li>Rear Camera - 13 megapixel</li></ul>
<li>Battery  - Li-Ion  </li></ul>
","<ul><li>Display -5.50 inch</li>
<li>Processor - 1.4GHz octa-core</li>
<li>Front Camera -5 Megapixel</li>
<li>Resolution-720x1280 pixels</li>
<li>OS -Android 4.4</li>
<li>Rear Camera - 13 megapixel</li></ul>
<li>Battery  - Li-Ion  </li></ul>
"
NEWACC00017,"<ul><li>Wall Charger</li>
<li>Suitable For: Mobile</li>
<li>Output Current : 2A</li></ul>","<ul><li>Wall Charger</li>
<li>Suitable For: Mobile</li>
<li>Output Current : 2A</li></ul>","<ul><li>Wall Charger</li>
<li>Suitable For: Mobile</li>
<li>Output Current : 2A</li></ul>"
NEWMOB00457,"<ul><li>Display -4 inch</li>
<li>Front Camera -1.2 Megapixel</li>
<li>Rear Camera - 12 megapixel</li></ul>
<li>Battery  - Li-Ion  </li></ul>
<li>Apple A9 64-bit processor and Embedded M9 Motion Co-processor</li></ul>
","<ul><li>Display -4 inch</li>
<li>Front Camera -1.2 Megapixel</li>
<li>Rear Camera - 12 megapixel</li></ul>
<li>Battery  - Li-Ion  </li></ul>
<li>Apple A9 64-bit processor and Embedded M9 Motion Co-processor</li></ul>
","<ul><li>Display -4 inch</li>
<li>Front Camera -1.2 Megapixel</li>
<li>Rear Camera - 12 megapixel</li></ul>
<li>Battery  - Li-Ion  </li></ul>
<li>Apple A9 64-bit processor and Embedded M9 Motion Co-processor</li></ul>
"
NEWMOB00458,"<ul><li>Display -4 inch</li>
<li>Front Camera -1.2 Megapixel</li>
<li>Rear Camera - 12 megapixel</li></ul>
<li>Battery  - Li-Ion  </li></ul>
<li>Apple A9 64-bit processor and Embedded M9 Motion Co-processor</li></ul>
","<ul><li>Display -4 inch</li>
<li>Front Camera -1.2 Megapixel</li>
<li>Rear Camera - 12 megapixel</li></ul>
<li>Battery  - Li-Ion  </li></ul>
<li>Apple A9 64-bit processor and Embedded M9 Motion Co-processor</li></ul>
","<ul><li>Display -4 inch</li>
<li>Front Camera -1.2 Megapixel</li>
<li>Rear Camera - 12 megapixel</li></ul>
<li>Battery  - Li-Ion  </li></ul>
<li>Apple A9 64-bit processor and Embedded M9 Motion Co-processor</li></ul>
"
REFMOB0014,"<ul><li>Display - 4.00 inch</li>
<li>Processor - 1.5 GHz quad-core</li>
<li>Resolution - 480x800 pixels</li>
<li>Front Camera - 0.3 megapixel</li>
<li>OS - Tizen</li>
<li>Rear Camera -5 megapixel</li></ul>
","<ul><li>Display - 4.00 inch</li>
<li>Processor - 1.5 GHz quad-core</li>
<li>Resolution - 480x800 pixels</li>
<li>Front Camera - 0.3 megapixel</li>
<li>OS - Tizen</li>
<li>Rear Camera -5 megapixel</li></ul>
","<ul><li>Display - 4.00 inch</li>
<li>Processor - 1.5 GHz quad-core</li>
<li>Resolution - 480x800 pixels</li>
<li>Front Camera - 0.3 megapixel</li>
<li>OS - Tizen</li>
<li>Rear Camera -5 megapixel</li></ul>
"
REFMOB0016,"<ul><li>1 GB RAM | 8 GB ROM</li>
<li>4.5 inch WVGA Display</li>
<li>5MP Rear Camera | 5MP Front Camera</li>
<li>2050 mAh Battery</li>
<li>Spreadtrum Quad Core 1.5GHz Processor</li></ul>","<ul><li>1 GB RAM | 8 GB ROM</li>
<li>4.5 inch WVGA Display</li>
<li>5MP Rear Camera | 5MP Front Camera</li>
<li>2050 mAh Battery</li>
<li>Spreadtrum Quad Core 1.5GHz Processor</li></ul>","<ul><li>1 GB RAM | 8 GB ROM</li>
<li>4.5 inch WVGA Display</li>
<li>5MP Rear Camera | 5MP Front Camera</li>
<li>2050 mAh Battery</li>
<li>Spreadtrum Quad Core 1.5GHz Processor</li></ul>"
REFMOB0017,"<ul><li>Display - 4.00 inch</li>
<li>Processor - 1.5 GHz quad-core</li>
<li>Resolution - 480x800 pixels</li>
<li>Front Camera - 0.3 megapixel</li>
<li>OS - Tizen</li>
<li>Rear Camera -5 megapixel</li></ul>
","<ul><li>Display - 4.00 inch</li>
<li>Processor - 1.5 GHz quad-core</li>
<li>Resolution - 480x800 pixels</li>
<li>Front Camera - 0.3 megapixel</li>
<li>OS - Tizen</li>
<li>Rear Camera -5 megapixel</li></ul>
","<ul><li>Display - 4.00 inch</li>
<li>Processor - 1.5 GHz quad-core</li>
<li>Resolution - 480x800 pixels</li>
<li>Front Camera - 0.3 megapixel</li>
<li>OS - Tizen</li>
<li>Rear Camera -5 megapixel</li></ul>
"
REFMOB0019,"<ul><li>Display - 4.50 inch</li>
<li>Processor - 1.5 GHz quad-core</li>
<li>Resolution - 480x800 pixels</li>
<li>Front Camera - 5 megapixel</li>
<li>OS - Tizen 3.0</li>
<li>Rear Camera -5 megapixel</li></ul>


","<ul><li>Display - 4.50 inch</li>
<li>Processor - 1.5 GHz quad-core</li>
<li>Resolution - 480x800 pixels</li>
<li>Front Camera - 5 megapixel</li>
<li>OS - Tizen 3.0</li>
<li>Rear Camera -5 megapixel</li></ul>


","<ul><li>Display - 4.50 inch</li>
<li>Processor - 1.5 GHz quad-core</li>
<li>Resolution - 480x800 pixels</li>
<li>Front Camera - 5 megapixel</li>
<li>OS - Tizen 3.0</li>
<li>Rear Camera -5 megapixel</li></ul>


"
REFMOB0021,"<ul><li>1 GB RAM | 8 GB ROM </li>
<li>4 inch Display</li>
<li>5MP Rear Camera</li>
<li>1500 mAh Battery</li></ul>","<ul><li>1 GB RAM | 8 GB ROM </li>
<li>4 inch Display</li>
<li>5MP Rear Camera</li>
<li>1500 mAh Battery</li></ul>","<ul><li>1 GB RAM | 8 GB ROM </li>
<li>4 inch Display</li>
<li>5MP Rear Camera</li>
<li>1500 mAh Battery</li></ul>"
ASMBA000104,"<ul><li>Display - 3.50 inch</li>
<li>Front Camera -0.3 Megapixel</li>
<li>Resolution-640 x 960 pixels</li>
<li>OS - iOS 6.1.3</li>
<li>Rear Camera - 5 megapixel</li></ul>
<li>Battery  -  1420mAh</li></ul>
","<ul><li>Display - 3.50 inch</li>
<li>Front Camera -0.3 Megapixel</li>
<li>Resolution-640 x 960 pixels</li>
<li>OS - iOS 6.1.3</li>
<li>Rear Camera - 5 megapixel</li></ul>
<li>Battery  -  1420mAh</li></ul>
","<ul><li>Display - 3.50 inch</li>
<li>Front Camera -0.3 Megapixel</li>
<li>Resolution-640 x 960 pixels</li>
<li>OS - iOS 6.1.3</li>
<li>Rear Camera - 5 megapixel</li></ul>
<li>Battery  -  1420mAh</li></ul>
"
ASMBA000103,"<ul><li> 1GHz Dual Core Processor</li>
<li>4 Inch Super AMOLED Display</li>
<li>Micro SD Slot</li>
<li>5MP Camera With LED Flash</li>
<li>VGA Front Cam</li>
<li>1500 MAh Battery </li></ul>","<ul><li> 1GHz Dual Core Processor</li>
<li>4 Inch Super AMOLED Display</li>
<li>Micro SD Slot</li>
<li>5MP Camera With LED Flash</li>
<li>VGA Front Cam</li>
<li>1500 MAh Battery </li></ul>","<ul><li> 1GHz Dual Core Processor</li>
<li>4 Inch Super AMOLED Display</li>
<li>Micro SD Slot</li>
<li>5MP Camera With LED Flash</li>
<li>VGA Front Cam</li>
<li>1500 MAh Battery </li></ul>"
ASMBA000082,"<ul><li>Display - 3.50 inch</li>
<li>Front Camera -0.3 Megapixel</li>
<li>Resolution-640 x 960 pixels</li>
<li>OS - iOS 6.1.3</li>
<li>Rear Camera - 5 megapixel</li></ul>
<li>Battery  -  1420mAh</li></ul>
","<ul><li>Display - 3.50 inch</li>
<li>Front Camera -0.3 Megapixel</li>
<li>Resolution-640 x 960 pixels</li>
<li>OS - iOS 6.1.3</li>
<li>Rear Camera - 5 megapixel</li></ul>
<li>Battery  -  1420mAh</li></ul>
","<ul><li>Display - 3.50 inch</li>
<li>Front Camera -0.3 Megapixel</li>
<li>Resolution-640 x 960 pixels</li>
<li>OS - iOS 6.1.3</li>
<li>Rear Camera - 5 megapixel</li></ul>
<li>Battery  -  1420mAh</li></ul>
"
ASMBA000097,"<ul><li>Display - 4.00 inch</li>
<li>Processor- 1.3GHz dual-core</li>
<li>Front Camera - 1.2 Megapixel</li>
<li>Resolution-640 x 1136 pixels</li>
<li>OS - iOS 6.1.4</li>
<li>Rear Camera - 8 megapixel</li></ul>
","<ul><li>Display - 4.00 inch</li>
<li>Processor- 1.3GHz dual-core</li>
<li>Front Camera - 1.2 Megapixel</li>
<li>Resolution-640 x 1136 pixels</li>
<li>OS - iOS 6.1.4</li>
<li>Rear Camera - 8 megapixel</li></ul>
","<ul><li>Display - 4.00 inch</li>
<li>Processor- 1.3GHz dual-core</li>
<li>Front Camera - 1.2 Megapixel</li>
<li>Resolution-640 x 1136 pixels</li>
<li>OS - iOS 6.1.4</li>
<li>Rear Camera - 8 megapixel</li></ul>
"
ASMBA000101,"<ul><li>Display - 3.00 inch</li>
<li>Processor - 830MHz</li>
<li>Resolution - 240x320 pixels</li>
<li>Front Camera - No</li>
<li>OS - Android 2.3</li>
<li>Rear Camera -2 megapixel</li>
<li>Battery  -1200mAh </li></ul>
","<ul><li>Display - 3.00 inch</li>
<li>Processor - 830MHz</li>
<li>Resolution - 240x320 pixels</li>
<li>Front Camera - No</li>
<li>OS - Android 2.3</li>
<li>Rear Camera -2 megapixel</li>
<li>Battery  -1200mAh </li></ul>
","<ul><li>Display - 3.00 inch</li>
<li>Processor - 830MHz</li>
<li>Resolution - 240x320 pixels</li>
<li>Front Camera - No</li>
<li>OS - Android 2.3</li>
<li>Rear Camera -2 megapixel</li>
<li>Battery  -1200mAh </li></ul>
"
ASMBA000090,"<ul><li>Display - 4.7 inch</li>
<li>Processor-  Quad-core 1.6 GHz Cortex-A7</li>
<li>Front Camera - 1.6 Megapixel</li>
<li>Resolution - 720 x 1280 pixels </li>
<li>OS - Android 4.3</li>
<li>Rear Camera - 8 megapixel</li></ul>
","<ul><li>Display - 4.7 inch</li>
<li>Processor-  Quad-core 1.6 GHz Cortex-A7</li>
<li>Front Camera - 1.6 Megapixel</li>
<li>Resolution - 720 x 1280 pixels </li>
<li>OS - Android 4.3</li>
<li>Rear Camera - 8 megapixel</li></ul>
","<ul><li>Display - 4.7 inch</li>
<li>Processor-  Quad-core 1.6 GHz Cortex-A7</li>
<li>Front Camera - 1.6 Megapixel</li>
<li>Resolution - 720 x 1280 pixels </li>
<li>OS - Android 4.3</li>
<li>Rear Camera - 8 megapixel</li></ul>
"
ASMBA000075,"<ul><li>Display - 5.00 inch</li>
<li>Processor- 1.6GHz dual-core</li>
<li>Front Camera - 2 Megapixel</li>
<li>Resolution- 720x1280 pixels</li>
<li>OS - Android 4.3</li>
<li>Rear Camera - 8 megapixel</li></ul>
","<ul><li>Display - 5.00 inch</li>
<li>Processor- 1.6GHz dual-core</li>
<li>Front Camera - 2 Megapixel</li>
<li>Resolution- 720x1280 pixels</li>
<li>OS - Android 4.3</li>
<li>Rear Camera - 8 megapixel</li></ul>
","<ul><li>Display - 5.00 inch</li>
<li>Processor- 1.6GHz dual-core</li>
<li>Front Camera - 2 Megapixel</li>
<li>Resolution- 720x1280 pixels</li>
<li>OS - Android 4.3</li>
<li>Rear Camera - 8 megapixel</li></ul>
"
ASMBA000089,"<ul><li>13MP primary camera</li>
<li>5MP front facing camera</li>
<li>5.5-inch (13.97 centimeters) display </li>
<li>1280 x 720 pixels resolution</li>
<li>Android v4.4 KitKat operating system</li>
<li>1.6GHz quad core processor</li>
<li>3100mAH lithium-polymer battery</li></ul>
","<ul><li>13MP primary camera</li>
<li>5MP front facing camera</li>
<li>5.5-inch (13.97 centimeters) display </li>
<li>1280 x 720 pixels resolution</li>
<li>Android v4.4 KitKat operating system</li>
<li>1.6GHz quad core processor</li>
<li>3100mAH lithium-polymer battery</li></ul>
","<ul><li>13MP primary camera</li>
<li>5MP front facing camera</li>
<li>5.5-inch (13.97 centimeters) display </li>
<li>1280 x 720 pixels resolution</li>
<li>Android v4.4 KitKat operating system</li>
<li>1.6GHz quad core processor</li>
<li>3100mAH lithium-polymer battery</li></ul>
"
ASMBA000087,"<ul><li>4.3 inch HD Display</li>
<li>12.1MP Rear Camera | 1.3MP Front Camera</li>
<li>1750 mAh Li-Ion Battery</li>
<li>Qualcomm Scorpion Processor</li></ul>
","<ul><li>4.3 inch HD Display</li>
<li>12.1MP Rear Camera | 1.3MP Front Camera</li>
<li>1750 mAh Li-Ion Battery</li>
<li>Qualcomm Scorpion Processor</li></ul>
","<ul><li>4.3 inch HD Display</li>
<li>12.1MP Rear Camera | 1.3MP Front Camera</li>
<li>1750 mAh Li-Ion Battery</li>
<li>Qualcomm Scorpion Processor</li></ul>
"
ASMBA000085,"<ul><li>Display - 4.00 inch</li>
<li>Processor- 1.3GHz dual-core</li>
<li>Front Camera - 1.2 Megapixel</li>
<li>Resolution-640 x 1136 pixels</li>
<li>OS - iOS 7</li>
<li>Rear Camera - 8 megapixel</li></ul>
","<ul><li>Display - 4.00 inch</li>
<li>Processor- 1.3GHz dual-core</li>
<li>Front Camera - 1.2 Megapixel</li>
<li>Resolution-640 x 1136 pixels</li>
<li>OS - iOS 7</li>
<li>Rear Camera - 8 megapixel</li></ul>
","<ul><li>Display - 4.00 inch</li>
<li>Processor- 1.3GHz dual-core</li>
<li>Front Camera - 1.2 Megapixel</li>
<li>Resolution-640 x 1136 pixels</li>
<li>OS - iOS 7</li>
<li>Rear Camera - 8 megapixel</li></ul>
"
ASMBA000092,"<ul><li>Display -4.70 inch</li>
<li>Front Camera -1.2 Megapixel</li>
<li>Resolution-750x1334pixels</li>
<li>OS -iOS 8.0</li>
<li>Rear Camera - 8 megapixel</li></ul>
<li>Battery  - 1810mAh </li></ul>
","<ul><li>Display -4.70 inch</li>
<li>Front Camera -1.2 Megapixel</li>
<li>Resolution-750x1334pixels</li>
<li>OS -iOS 8.0</li>
<li>Rear Camera - 8 megapixel</li></ul>
<li>Battery  - 1810mAh </li></ul>
","<ul><li>Display -4.70 inch</li>
<li>Front Camera -1.2 Megapixel</li>
<li>Resolution-750x1334pixels</li>
<li>OS -iOS 8.0</li>
<li>Rear Camera - 8 megapixel</li></ul>
<li>Battery  - 1810mAh </li></ul>
"
